model,direction,side,dataset,layer,normalized_depth,scope,rho,mer,pier,mer_gain,pier_gain,matrix_retention,embedded_retention,poi_corrections,poi_corruptions,poi_net_utility,total_intervention_energy,edited_positions_or_frames,mean_intervention_norm,mean_perturbation_norm,original_hidden_norm,relative_perturbation,edited_fraction,path
whisper,Conditioning,decoder,cs_dialogue,26,0.8387096774193549,global,0.5,0.29145131586764095,0.5004409171075838,-0.02899067308263531,-0.030423280423280408,0.9152337336904864,0.8801996672212978,75,144,-69,63297.20824146271,13146,4.8149405325926296,,,,,results/basis_a4/whisper/conditioning/cs_dialogue/L26/conditioning_decoder_L26_global_rho0.5.json
whisper,Conditioning,decoder,cs_dialogue,26,0.8387096774193549,oracle_local,0.5,0.2601437652230737,0.4708994708994709,0.0023168775619319404,-0.0008818342151675207,0.980385379763242,0.961730449251248,44,46,-2,8617.138436794281,1789,4.816734732696635,,,,,results/basis_a4/whisper/conditioning/cs_dialogue/L26/conditioning_decoder_L26_oracle_local_rho0.5.json
whisper,Conditioning,decoder,cs_dialogue,27,0.8709677419354839,global,0.5,0.2805204063446801,0.4792768959435626,-0.01805976355967448,-0.009259259259259245,0.9461678043722458,0.9151414309484193,81,102,-21,74565.95166349411,13336,5.59132810914023,,,,,results/basis_a4/whisper/conditioning/cs_dialogue/L27/conditioning_decoder_L27_global_rho0.5.json
whisper,Conditioning,decoder,cs_dialogue,27,0.8709677419354839,oracle_local,0.5,0.2591338442345393,0.4678130511463845,0.003326798550466359,0.0022045855379188573,0.9891125896483194,0.961730449251248,51,46,5,10057.525389194489,1795,5.603078211250412,,,,,results/basis_a4/whisper/conditioning/cs_dialogue/L27/conditioning_decoder_L27_oracle_local_rho0.5.json
whisper,Conditioning,decoder,cs_dialogue,28,0.9032258064516129,global,0.5,0.3113527000534664,0.4149029982363316,-0.04889205726846074,0.055114638447971764,0.9072841959733863,0.9517470881863561,183,58,125,87602.12349319458,13437,6.5194703797867515,,,,,results/basis_a4/whisper/conditioning/cs_dialogue/L28/conditioning_decoder_L28_global_rho0.5.json
whisper,Conditioning,decoder,cs_dialogue,28,0.9032258064516129,oracle_local,0.5,0.25931206558545716,0.4523809523809524,0.0031485771995484746,0.01763668430335097,0.9846193726777845,0.9683860232945092,78,38,40,11812.995591163635,1810,6.526516901195379,,,,,results/basis_a4/whisper/conditioning/cs_dialogue/L28/conditioning_decoder_L28_oracle_local_rho0.5.json
whisper,Conditioning,decoder,cs_dialogue,29,0.9354838709677419,global,0.5,0.3813342838472049,0.3412698412698413,-0.11887364106219928,0.12874779541446207,0.8196664650479565,0.9334442595673876,372,80,292,101047.8894944191,14099,7.167025285085403,,,,,results/basis_a4/whisper/conditioning/cs_dialogue/L29/conditioning_decoder_L29_global_rho0.5.json
whisper,Conditioning,decoder,cs_dialogue,29,0.9354838709677419,oracle_local,0.5,0.2386383888789877,0.37257495590828926,0.023822253906017943,0.09744268077601409,0.9840145165471356,0.9866888519134775,237,16,221,13079.804208755493,1818,7.1946117759931205,,,,,results/basis_a4/whisper/conditioning/cs_dialogue/L29/conditioning_decoder_L29_oracle_local_rho0.5.json
whisper,Conditioning,decoder,cs_dialogue,30,0.967741935483871,global,0.5,0.6980930315451791,0.3412698412698413,-0.43563238876017346,0.12874779541446207,0.547135574181284,0.8527454242928453,469,177,292,120234.1875166893,15975,7.526396714659737,,,,,results/basis_a4/whisper/conditioning/cs_dialogue/L30/conditioning_decoder_L30_global_rho0.5.json
whisper,Conditioning,decoder,cs_dialogue,30,0.967741935483871,oracle_local,0.5,0.2542030535258124,0.3350970017636684,0.008257589259193232,0.13492063492063494,0.9630173680117515,0.9825291181364393,327,21,306,13853.618741989136,1812,7.645484956947647,,,,,results/basis_a4/whisper/conditioning/cs_dialogue/L30/conditioning_decoder_L30_oracle_local_rho0.5.json
