Dataset,Side,Layer,Scope,rho,MER,PIER,EN-WER,Matrix-CER,Corr,Corrupt,Outside,Matrix-Ret,Edited,Energy,FractionEdited,PIER-gain,MER-gain,Matrix-CER-gain
cs_dialogue,decoder,30,global,0.5,0.334462068555813,0.40343915343915343,0.41358024691358025,0.3187336184301283,202,51,1848,0.843601486217921,13287,106932.35697841644,,0.06657848324514992,-0.07200142577080737,-0.09263346668506003
cs_dialogue,decoder,30,oracle_local,0.5,0.2662626982712529,0.44841269841269843,0.45282186948853614,0.2337563801903711,72,23,275,0.9772746910913332,1797,14149.018505096436,,0.021604938271604923,-0.0038020554862472355,-0.0076562284453028095
cs_dialogue,encoder,30,global,0.5,0.9682171924196519,0.958994708994709,1.0035273368606703,0.9624775831149124,20,1129,9833,0.22777153719865204,245535,2967061.8745117188,,-0.4889770723104056,-0.7057565496346463,-0.7363774313698441
cs_dialogue,encoder,30,oracle_local,0.5,0.5811204182261035,0.6838624338624338,0.8518518518518519,0.5369016416057387,57,542,3425,0.7350730147757711,79516,950093.8857727051,,-0.21384479717813049,-0.31865977544109786,-0.31080148986067047
cs_dialogue,decoder,31,global,0.5,0.3122438068080556,0.421957671957672,0.4329805996472663,0.29031590564215753,159,50,1417,0.8807569342434978,12976,115406.72562360764,,0.04805996472663138,-0.04978316402304994,-0.06421575389708925
cs_dialogue,decoder,31,oracle_local,0.5,0.25545060298223726,0.45282186948853614,0.4576719576719577,0.2205131742309284,60,21,247,0.9796941156139289,1813,15808.538031578064,,0.01719576719576721,0.007010039802768375,0.00558697751413989
cs_dialogue,encoder,31,global,0.5,1.0988534426424286,0.9096119929453262,1.2764550264550265,1.0715271071871981,94,1091,11606,0.07120020737924479,245535,3130796.0174560547,,-0.4395943562610229,-0.836392799857423,-0.8454269554421299
cs_dialogue,encoder,31,oracle_local,0.5,0.7031426364878512,0.7283950617283951,1.1093474426807761,0.6378810870464892,49,635,4326,0.6630951352285492,79516,1002203.8221435547,,-0.2583774250440917,-0.4406819937028456,-0.4117809353014209
seame_dev_man,decoder,0,global,0.5,0.3612565445026178,0.6565656565656566,0.6868686868686869,0.3204225352112676,4,1,,0.9953917050691244,933,957.4529383778572,,0.030303030303030276,0.003141361256544517,0.0
seame_dev_man,decoder,0,oracle_local,0.5,0.362303664921466,0.6565656565656566,0.6868686868686869,0.3215962441314554,3,0,,0.9984639016897081,69,71.20184922218323,,0.030303030303030276,0.002094240837696326,-0.0011737089201877549
seame_dev_man,encoder,0,global,0.5,0.4607329842931937,0.7272727272727273,0.7575757575757576,0.42370892018779344,5,9,,0.8172043010752689,11400,137961.44915771484,1.0,-0.04040404040404044,-0.0963350785340314,-0.10328638497652581
seame_dev_man,encoder,0,oracle_local,0.5,0.5015706806282723,0.7575757575757576,0.7676767676767676,0.46830985915492956,1,8,,0.7526881720430108,2367,28673.116503715515,0.20763157894736842,-0.07070707070707072,-0.13717277486910995,-0.14788732394366194
seame_dev_man,decoder,1,global,0.5,0.36544502617801045,0.6767676767676768,0.7070707070707071,0.3227699530516432,1,0,,0.9861751152073732,931,1512.488299369812,,0.010101010101010055,-0.0010471204188481353,-0.0023474178403755652
seame_dev_man,decoder,1,oracle_local,0.5,0.3633507853403141,0.6868686868686869,0.7171717171717171,0.3192488262910798,0,0,,0.9969278033794163,69,112.31330692768097,,0.0,0.0010471204188481908,0.0011737089201878104
seame_dev_man,encoder,1,global,0.5,2.2858638743455497,0.696969696969697,1.0303030303030303,2.437793427230047,5,6,,0.8248847926267281,11400,119941.86541748047,1.0,-0.010101010101010166,-1.9214659685863875,-2.1173708920187795
seame_dev_man,encoder,1,oracle_local,0.5,0.4963350785340314,0.7373737373737373,0.7474747474747475,0.4647887323943662,3,8,,0.7557603686635944,2367,24914.779970169067,0.20763157894736842,-0.0505050505050505,-0.1319371727748691,-0.14436619718309857
seame_dev_man,decoder,2,global,0.5,0.362303664921466,0.6767676767676768,0.7070707070707071,0.3192488262910798,1,0,,0.9769585253456221,923,1744.4988079071045,,0.010101010101010055,0.002094240837696326,0.0011737089201878104
seame_dev_man,decoder,2,oracle_local,0.5,0.362303664921466,0.6868686868686869,0.7171717171717171,0.318075117370892,0,0,,0.9969278033794163,69,130.91828572750092,,0.0,0.002094240837696326,0.0023474178403756207
seame_dev_man,encoder,2,global,0.5,2.060732984293194,0.7070707070707071,1.0404040404040404,2.1842723004694835,4,6,,0.8294930875576036,11400,119242.30340576172,1.0,-0.02020202020202022,-1.6963350785340316,-1.863849765258216
seame_dev_man,encoder,2,oracle_local,0.5,0.49109947643979057,0.7777777777777778,0.7878787878787878,0.45422535211267606,1,10,,0.7572964669738863,2367,24769.805850982666,0.20763157894736842,-0.09090909090909094,-0.12670157068062826,-0.13380281690140844
seame_dev_man,decoder,3,global,0.5,0.36858638743455496,0.6767676767676768,0.7070707070707071,0.32629107981220656,1,0,,0.9754224270353302,917,1919.8259762525558,,0.010101010101010055,-0.004188481675392652,-0.005868544600938941
seame_dev_man,decoder,3,oracle_local,0.5,0.3612565445026178,0.6767676767676768,0.7070707070707071,0.318075117370892,1,0,,0.9984639016897081,69,145.68361628055573,,0.010101010101010055,0.003141361256544517,0.0023474178403756207
seame_dev_man,encoder,3,global,0.5,2.0785340314136125,0.7070707070707071,1.2626262626262625,2.1784037558685445,4,6,,0.8110599078341014,11400,117248.98248291016,1.0,-0.02020202020202022,-1.7141361256544503,-1.857981220657277
seame_dev_man,encoder,3,oracle_local,0.5,0.4963350785340314,0.7777777777777778,0.7878787878787878,0.460093896713615,1,10,,0.7588325652841782,2367,24351.79986000061,0.20763157894736842,-0.09090909090909094,-0.1319371727748691,-0.13967136150234738
seame_dev_man,decoder,4,global,0.5,0.3633507853403141,0.6868686868686869,0.7171717171717171,0.3192488262910798,0,0,,0.9861751152073732,927,2004.1491907835007,,0.0,0.0010471204188481908,0.0011737089201878104
seame_dev_man,decoder,4,oracle_local,0.5,0.3612565445026178,0.6767676767676768,0.7070707070707071,0.318075117370892,1,0,,0.9984639016897081,69,150.14725136756897,,0.010101010101010055,0.003141361256544517,0.0023474178403756207
seame_dev_man,encoder,4,global,0.5,2.2900523560209423,0.7070707070707071,1.4343434343434343,2.3955399061032865,4,6,,0.8294930875576036,11400,115988.90020751953,1.0,-0.02020202020202022,-1.92565445026178,-2.075117370892019
seame_dev_man,encoder,4,oracle_local,0.5,0.5099476439790576,0.7373737373737373,0.7474747474747475,0.4800469483568075,5,10,,0.7188940092165899,2367,24087.598596572876,0.20763157894736842,-0.0505050505050505,-0.14554973821989525,-0.15962441314553988
seame_dev_man,decoder,5,global,0.5,0.3612565445026178,0.6868686868686869,0.7070707070707071,0.318075117370892,0,0,,0.9846390168970814,931,2091.567009449005,,0.0,0.003141361256544517,0.0023474178403756207
seame_dev_man,decoder,5,oracle_local,0.5,0.35916230366492147,0.6767676767676768,0.7070707070707071,0.31572769953051644,1,0,,1.0,69,155.45694172382355,,0.010101010101010055,0.005235602094240843,0.004694835680751186
