model,side,layer,direction,comparator,cosine,angle_deg,raw_l2,unit_l2_identity,a5_norm,comparator_norm,direction_hash
whisper,decoder,4,neg_shared,Raw,-0.3515349059306998,110.5812255881683,1.6441015212176389,1.6441015212176389,1.0,1.0,sha256:1c42dec48bfca6bb0a73c445e2f45e1dcad7bd669bbf49a35687ece8aa5a5208
whisper,decoder,4,neg_shared,Conditioning,0.012294249180917058,89.29557366338653,1.405493330417089,1.405493330417089,1.0,1.0,sha256:1c42dec48bfca6bb0a73c445e2f45e1dcad7bd669bbf49a35687ece8aa5a5208
whisper,decoder,4,pos_unique,Raw,-0.22060838404604535,102.74476881885379,1.5624393579725273,1.5624393579725273,0.9999999403953552,1.0,sha256:3b3484694f07f904d56a2cc39be63bf9edbe4c3dc12803e96694b256bb956d3e
whisper,decoder,4,pos_unique,Conditioning,-0.12408088896521739,97.1276813872969,1.499387131026181,1.499387131026181,0.9999999403953552,1.0,sha256:3b3484694f07f904d56a2cc39be63bf9edbe4c3dc12803e96694b256bb956d3e
whisper,decoder,4,unique_minus_shared,Raw,-0.4045663916103228,113.86395786442047,1.676046773076508,1.676046773076508,1.0,1.0,sha256:d801165bf228e690788a59cfa2acb68c62c1995af9d8a20aee9bb49f0c062d0a
whisper,decoder,4,unique_minus_shared,Conditioning,-0.07904508498681284,94.53367931202669,1.4690439654051053,1.4690439654051053,1.0,1.0,sha256:d801165bf228e690788a59cfa2acb68c62c1995af9d8a20aee9bb49f0c062d0a
whisper,decoder,5,neg_shared,Raw,-0.2959706152575364,107.21574883238861,1.609950692482339,1.609950692482339,1.0,1.0,sha256:e944d7211936f35b19f4f18ccd4cf3d90bd412322c5b222a1a831ab90072f62a
whisper,decoder,5,neg_shared,Conditioning,0.050056124852271074,87.13079626851047,1.3783641579803023,1.3783641579803023,1.0,1.0,sha256:e944d7211936f35b19f4f18ccd4cf3d90bd412322c5b222a1a831ab90072f62a
whisper,decoder,5,pos_unique,Raw,-0.2613022181699254,105.14734519524875,1.58827089460818,1.58827089460818,1.0,1.0,sha256:da395e5fd7594bdd48ad33febdf1067c8e2c78c8b687b1da1da66c6b15c093f9
whisper,decoder,5,pos_unique,Conditioning,-0.12840949579258942,97.37769282040982,1.502271277068425,1.502271277068425,1.0,1.0,sha256:da395e5fd7594bdd48ad33febdf1067c8e2c78c8b687b1da1da66c6b15c093f9
whisper,decoder,5,unique_minus_shared,Raw,-0.3940513981565932,113.20682532007272,1.6697612999996179,1.6697612999996179,1.0,1.0,sha256:969b4be40d995a8763200a0df3d098acb2fc434584c6ec472f7fdabf95e18c57
whisper,decoder,5,unique_minus_shared,Conditioning,-0.05540419976720324,93.17605311159045,1.452862141497821,1.452862141497821,1.0,1.0,sha256:969b4be40d995a8763200a0df3d098acb2fc434584c6ec472f7fdabf95e18c57
whisper,decoder,6,neg_shared,Raw,0.19700624791422233,78.63805309828481,1.2672756224891295,1.2672756224891295,1.0,1.0,sha256:ba2ccff0b8e14455a0f6fb060c9e9d5e9c8aa91677f310355ed2a6004f4c9daf
whisper,decoder,6,neg_shared,Conditioning,0.05493003258924178,86.85115610270576,1.3748236010503936,1.3748236010503936,1.0,1.0,sha256:ba2ccff0b8e14455a0f6fb060c9e9d5e9c8aa91677f310355ed2a6004f4c9daf
whisper,decoder,6,pos_unique,Raw,0.38441186371315406,67.39276710132273,1.1095838294573896,1.1095838294573896,1.0,1.0,sha256:702c35af3d5db7d5ad7c67cc087999414ef9ef804377c4ba6fc4d32bb2a60d5c
whisper,decoder,6,pos_unique,Conditioning,-0.0252929086034197,91.4493314730383,1.4319866686622724,1.4319866686622724,1.0,1.0,sha256:702c35af3d5db7d5ad7c67cc087999414ef9ef804377c4ba6fc4d32bb2a60d5c
whisper,decoder,6,unique_minus_shared,Raw,0.4111246891519113,65.72449438325717,1.0852421949722515,1.0852421949722515,1.0,1.0,sha256:17aff1e50ec31e0687645f06c53f3713436254ab509f50d356219950a5e294ab
whisper,decoder,6,unique_minus_shared,Conditioning,0.020956610771689164,88.79918674350954,1.3993165397824163,1.3993165397824163,1.0,1.0,sha256:17aff1e50ec31e0687645f06c53f3713436254ab509f50d356219950a5e294ab
whisper,decoder,7,neg_shared,Raw,0.31718211064652113,71.50740380455306,1.168604218626899,1.168604218626899,0.9999999403953552,1.0,sha256:bbc3c83c427cc62245e5becc3d02d1011d137a2c54fdd005ee2a32e151bee348
whisper,decoder,7,neg_shared,Conditioning,0.0978677129722308,84.38360291905217,1.3432291647358063,1.3432291647358063,0.9999999403953552,1.0,sha256:bbc3c83c427cc62245e5becc3d02d1011d137a2c54fdd005ee2a32e151bee348
whisper,decoder,7,pos_unique,Raw,0.3831493069577804,67.47110506686492,1.1107211091765732,1.1107211091765732,1.0,1.0,sha256:60389684180cb7a39074b8235b3440df57dccca38d61af7676f1604cd5d36a89
whisper,decoder,7,pos_unique,Conditioning,-0.05068966185556117,92.9055488694374,1.4496135071104712,1.4496135071104712,1.0,1.0,sha256:60389684180cb7a39074b8235b3440df57dccca38d61af7676f1604cd5d36a89
whisper,decoder,7,unique_minus_shared,Raw,0.4952090814094528,60.31646165414817,1.0047794971891189,1.0047794971891189,1.0,1.0,sha256:e54ab1a3bdf64cb434efd5bca86b08a7d1e3ecd04665049262f3b601d1162af1
whisper,decoder,7,unique_minus_shared,Conditioning,0.033359916223850816,88.08826289331458,1.390424456179775,1.390424456179775,1.0,1.0,sha256:e54ab1a3bdf64cb434efd5bca86b08a7d1e3ecd04665049262f3b601d1162af1
whisper,decoder,8,neg_shared,Raw,0.47485044380278946,61.650387113028806,1.0248410161599566,1.0248410161599566,1.0,1.0,sha256:fd10cb3df7468b3491b1e8a69dd3312a93252aeca5870624a093138ba40ae63c
whisper,decoder,8,neg_shared,Conditioning,0.1382927192435307,82.0509347055462,1.3127888472722071,1.3127888472722071,1.0,1.0000000000000002,sha256:fd10cb3df7468b3491b1e8a69dd3312a93252aeca5870624a093138ba40ae63c
whisper,decoder,8,pos_unique,Raw,0.26144329078678175,74.8442808430428,1.2153655616575423,1.2153655616575423,0.9999999403953552,1.0,sha256:d5dfdb1609460f235886ab5f25f1803a00de15ee4018caba9f575163eb32ef6b
whisper,decoder,8,pos_unique,Conditioning,-0.07849334510023318,94.50196841510898,1.4686683355045067,1.4686683355045067,0.9999999403953552,1.0000000000000002,sha256:d5dfdb1609460f235886ab5f25f1803a00de15ee4018caba9f575163eb32ef6b
whisper,decoder,8,unique_minus_shared,Raw,0.5206382801792621,58.6249241863396,0.9791442374773125,0.9791442374773125,1.0,1.0,sha256:352c20e9c3c739dea91c85f305427dbc138818c20a213a079f2c5b5a1c422780
whisper,decoder,8,unique_minus_shared,Conditioning,0.042284545179092324,87.57655147572066,1.3839909348638695,1.3839909348638695,1.0,1.0000000000000002,sha256:352c20e9c3c739dea91c85f305427dbc138818c20a213a079f2c5b5a1c422780
whisper,decoder,9,neg_shared,Raw,0.4631287186878625,62.410816986768964,1.0362155011658916,1.0362155011658916,1.0,1.0000000000000002,sha256:aed3adade67115b75fcf9b5d476107c5320a54a8927bfc48bd9f7637d1c197c3
whisper,decoder,9,neg_shared,Conditioning,0.11765273768476237,83.24334531914425,1.3284180542520039,1.3284180542520039,1.0,1.0,sha256:aed3adade67115b75fcf9b5d476107c5320a54a8927bfc48bd9f7637d1c197c3
whisper,decoder,9,pos_unique,Raw,0.2649565915338921,74.63562652357541,1.21247138132028,1.21247138132028,0.9999999403953552,1.0000000000000002,sha256:8277418a8c6ebbd33422ac913dad460fc4d1879ac62bf5e15cca0458e0d1fa8e
whisper,decoder,9,pos_unique,Conditioning,-0.10432013883048773,95.98799827357269,1.4861494767446009,1.4861494767446009,0.9999999403953552,1.0,sha256:8277418a8c6ebbd33422ac913dad460fc4d1879ac62bf5e15cca0458e0d1fa8e
whisper,decoder,9,unique_minus_shared,Raw,0.514834046521765,59.01363692923997,0.9850542648389524,0.9850542648389524,1.0,1.0000000000000002,sha256:525796b13450cfdfb576e9307591d11af62df8eec93efbbb303e8bff64d8b957
whisper,decoder,9,unique_minus_shared,Conditioning,0.009427574368344101,89.45983177583047,1.4075314735323863,1.4075314735323863,1.0,1.0,sha256:525796b13450cfdfb576e9307591d11af62df8eec93efbbb303e8bff64d8b957
whisper,decoder,10,neg_shared,Raw,0.4187639865924514,65.24342263520458,1.0781799610439846,1.0781799610439846,1.0,1.0,sha256:af4d30c69928c331f3731ceb492bf11423ccf6ea39048f537e65ab2daa678f6c
whisper,decoder,10,neg_shared,Conditioning,0.1001914731983346,84.24980354199735,1.3414980638021965,1.3414980638021965,1.0,1.0,sha256:af4d30c69928c331f3731ceb492bf11423ccf6ea39048f537e65ab2daa678f6c
whisper,decoder,10,pos_unique,Raw,0.31445929740332523,71.67182483418674,1.1709318537701803,1.1709318537701803,1.0,1.0,sha256:2f4e08b53edc37614d6fa2fcf14f1c477ebe67fa4d76f7df11ab26501a1f91fb
whisper,decoder,10,pos_unique,Conditioning,0.005367184892124809,89.69248148137189,1.4104132838271455,1.4104132838271455,1.0,1.0,sha256:2f4e08b53edc37614d6fa2fcf14f1c477ebe67fa4d76f7df11ab26501a1f91fb
whisper,decoder,10,unique_minus_shared,Raw,0.5184671584722593,58.770512425177174,0.981359100657823,0.981359100657823,1.0,1.0,sha256:d21ec6a6909fca786920bceb12c6313cfd4fe9c2747186681b60292944b3ad54
whisper,decoder,10,unique_minus_shared,Conditioning,0.07464124346279738,85.71939070899059,1.3604107888659422,1.3604107888659422,1.0,1.0,sha256:d21ec6a6909fca786920bceb12c6313cfd4fe9c2747186681b60292944b3ad54
whisper,decoder,11,neg_shared,Raw,0.3717923486270638,68.17380139559634,1.1208993283861328,1.1208993283861328,1.0,1.0,sha256:d97f0330344afb504c224466c6a0dff2b27e4e28dda1b8ef55c16f169e88c84d
whisper,decoder,11,neg_shared,Conditioning,0.0936643190156509,84.6255518644116,1.346354843122462,1.346354843122462,1.0,1.0,sha256:d97f0330344afb504c224466c6a0dff2b27e4e28dda1b8ef55c16f169e88c84d
whisper,decoder,11,pos_unique,Raw,0.3108385104325786,71.89022972011388,1.1740200078233878,1.1740200078233878,1.0,1.0,sha256:3ec5dc2f1f05605272273b77758321eec235f5280cef62e3136bccd2ca4b8606
whisper,decoder,11,pos_unique,Conditioning,-0.043145325127610004,92.47281263854778,1.4443997541851095,1.4443997541851095,1.0,1.0,sha256:3ec5dc2f1f05605272273b77758321eec235f5280cef62e3136bccd2ca4b8606
whisper,decoder,11,unique_minus_shared,Raw,0.4826929094706741,61.138571623306404,1.0171598616784168,1.0171598616784168,1.0,1.0,sha256:6c2f5b2e1f660107a8b1451a9535ae2b025df98ee98b26c8e0acb475ff37a5d6
whisper,decoder,11,unique_minus_shared,Conditioning,0.035722323542285134,87.95282607465144,1.3887243628835904,1.3887243628835904,1.0,1.0,sha256:6c2f5b2e1f660107a8b1451a9535ae2b025df98ee98b26c8e0acb475ff37a5d6
whisper,decoder,12,neg_shared,Raw,0.35610570283023696,69.13877442632185,1.1348077349034944,1.1348077349034944,1.0,1.0,sha256:53bf92e4a78e0c36e44192843b3b7d665d0ab544b2930a956944cf41e7d0adf3
whisper,decoder,12,neg_shared,Conditioning,0.10570575991216138,83.93217007901289,1.337381202586963,1.337381202586963,1.0,1.0,sha256:53bf92e4a78e0c36e44192843b3b7d665d0ab544b2930a956944cf41e7d0adf3
whisper,decoder,12,pos_unique,Raw,0.3081174211470382,72.05418588524053,1.1763354771600243,1.1763354771600243,1.0,1.0,sha256:4fedb51c9552558628c3a53e999402c32fd8aa8890844443bde2c3fc78bc4525
whisper,decoder,12,pos_unique,Conditioning,-0.06484443132814448,93.71792086998245,1.4593453531551974,1.4593453531551974,1.0,1.0,sha256:4fedb51c9552558628c3a53e999402c32fd8aa8890844443bde2c3fc78bc4525
whisper,decoder,12,unique_minus_shared,Raw,0.4696766750330474,61.98668913967701,1.0298770061268916,1.0298770061268916,1.0,1.0,sha256:3e0db6e26e04351ef881b7c31c9f960da35f34f88e406368f659282e38e30dd2
whisper,decoder,12,unique_minus_shared,Conditioning,0.028893323567009077,88.34430407983544,1.3936331478122088,1.3936331478122088,1.0,1.0,sha256:3e0db6e26e04351ef881b7c31c9f960da35f34f88e406368f659282e38e30dd2
whisper,decoder,13,neg_shared,Raw,-0.04366365862669365,92.50253897542618,1.4447585675641395,1.4447585675641395,1.0,1.0,sha256:f5e0af30accf23268fadc1545cf553cbc98b160ec0c9918fef8aea33e338fea4
whisper,decoder,13,neg_shared,Conditioning,-0.22745573388790255,103.14732629698698,1.5668157099902982,1.5668157099902982,1.0,1.0,sha256:f5e0af30accf23268fadc1545cf553cbc98b160ec0c9918fef8aea33e338fea4
whisper,decoder,13,pos_unique,Raw,0.3815124512844236,67.57260112052543,1.1121938223525987,1.1121938223525987,1.0,1.0,sha256:5bc31ac44256be6a6925a9a9caf831bcc75d3b0e0928d7d8864ed15ca2cb09c2
whisper,decoder,13,pos_unique,Conditioning,-0.04647800870317612,92.66395344093804,1.4467052285985846,1.4467052285985846,1.0,1.0,sha256:5bc31ac44256be6a6925a9a9caf831bcc75d3b0e0928d7d8864ed15ca2cb09c2
whisper,decoder,13,unique_minus_shared,Raw,0.2388951717961227,76.17865831011908,1.233778607647969,1.233778607647969,1.0,1.0,sha256:a49adc511f5e3d446f87ef363c57b3f739b3ae7fbf03390b3221d888cf580418
whisper,decoder,13,unique_minus_shared,Conditioning,-0.19370040743019357,101.16881500791628,1.5451216169423019,1.5451216169423019,1.0,1.0,sha256:a49adc511f5e3d446f87ef363c57b3f739b3ae7fbf03390b3221d888cf580418
whisper,decoder,14,neg_shared,Raw,0.12495295950322093,82.82196073879477,1.3229112113799288,1.3229112113799288,1.0,1.0,sha256:47e60dfc5cce0e2ab77d60023d50bba1e6c214000fd9cf40e334109976214674
whisper,decoder,14,neg_shared,Conditioning,0.17012006493999698,80.20520004309488,1.2883166778091317,1.2883166778091317,1.0,1.0,sha256:47e60dfc5cce0e2ab77d60023d50bba1e6c214000fd9cf40e334109976214674
whisper,decoder,14,pos_unique,Raw,0.38125524591850957,67.58854282834055,1.1124250580666928,1.1124250580666928,1.0,1.0,sha256:65ba2b12700b6289216e992d53b48699292accbe407f36d5f87500281e6a0dae
whisper,decoder,14,pos_unique,Conditioning,-0.17676590976082374,100.1814395500161,1.5341224922324006,1.5341224922324006,1.0,1.0,sha256:65ba2b12700b6289216e992d53b48699292accbe407f36d5f87500281e6a0dae
whisper,decoder,14,unique_minus_shared,Raw,0.3579432544970522,69.0260621471764,1.1331873177034821,1.1331873177034821,1.0,1.0,sha256:1238718e62cf6f8ab6d89ec4c8e8a6deac47e41f7de654f841cbda98c5b3b1fb
whisper,decoder,14,unique_minus_shared,Conditioning,-0.004699321732275394,90.26925229285078,1.4175325920283695,1.4175325920283695,1.0,1.0,sha256:1238718e62cf6f8ab6d89ec4c8e8a6deac47e41f7de654f841cbda98c5b3b1fb
whisper,decoder,15,neg_shared,Raw,0.31316012865389087,71.75022188500368,1.1720408448770459,1.1720408448770459,1.0,1.0,sha256:11fe9bfd1acdf9de021835066d3aab2d897749cfef3a2167bf8c725d5f4849cd
whisper,decoder,15,neg_shared,Conditioning,0.1322865322730623,82.39825768086442,1.3173560395055532,1.3173560395055532,1.0,1.0,sha256:11fe9bfd1acdf9de021835066d3aab2d897749cfef3a2167bf8c725d5f4849cd
whisper,decoder,15,pos_unique,Raw,0.33965527942843293,70.14412677164412,1.149212547034684,1.149212547034684,0.9999999403953552,1.0,sha256:4bbeb6078780ad457449fd612b967d2dfe3a9431d33e46d613fb9e255c67c008
whisper,decoder,15,pos_unique,Conditioning,-0.1446832636456897,98.31893812322808,1.5130652684773835,1.5130652684773835,0.9999999403953552,1.0,sha256:4bbeb6078780ad457449fd612b967d2dfe3a9431d33e46d613fb9e255c67c008
whisper,decoder,15,unique_minus_shared,Raw,0.4616101870219773,62.50894117115574,1.0376799240321706,1.0376799240321706,1.0,1.0,sha256:a2fc9af9ddddb95f36d222faaf41453db235bd15c52a27e92b14870ae26f6a5e
whisper,decoder,15,unique_minus_shared,Conditioning,-0.008765807053610802,90.50225018043614,1.4203983993551204,1.4203983993551204,1.0,1.0,sha256:a2fc9af9ddddb95f36d222faaf41453db235bd15c52a27e92b14870ae26f6a5e
whisper,decoder,16,neg_shared,Raw,0.25223095655926486,75.3904319363741,1.2229219478622035,1.2229219478622035,1.0,1.0,sha256:720b9a68240c223daba74d23997adc94a89d6bb4d492260aaa0106a39544a9fc
whisper,decoder,16,neg_shared,Conditioning,0.21154691498265574,77.78697916924608,1.255749247945745,1.255749247945745,1.0,1.0,sha256:720b9a68240c223daba74d23997adc94a89d6bb4d492260aaa0106a39544a9fc
whisper,decoder,16,pos_unique,Raw,0.31816440881616415,71.44804762620582,1.1677633223236967,1.1677633223236967,1.0,1.0,sha256:f82f7790b6df3ee2a9b8cacda1a98c91a35cdb7e894008e58dde15314f9f7bff
whisper,decoder,16,pos_unique,Conditioning,-0.1208264243175839,96.93980026136371,1.4972150290562722,1.4972150290562722,1.0,1.0,sha256:f82f7790b6df3ee2a9b8cacda1a98c91a35cdb7e894008e58dde15314f9f7bff
whisper,decoder,16,unique_minus_shared,Raw,0.4033304313342876,66.21345438686166,1.0924006318549642,1.0924006318549642,1.0,1.0,sha256:02870677061940b1ace3856620fea876aa6c919866f4f891fd5425255879af27
whisper,decoder,16,unique_minus_shared,Conditioning,0.0641490722048075,86.32200339949071,1.3681015527862268,1.3681015527862268,1.0,1.0,sha256:02870677061940b1ace3856620fea876aa6c919866f4f891fd5425255879af27
whisper,decoder,17,neg_shared,Raw,0.21172472888591584,77.7765550623827,1.2556076372093248,1.2556076372093248,1.0,1.0,sha256:0b8f7879b5db08ba555a3c75d44b40b817d859fe4fec358040dcd3c9151bc032
whisper,decoder,17,neg_shared,Conditioning,0.17816332756172326,79.73720292719024,1.2820582441007775,1.2820582441007775,1.0,1.0,sha256:0b8f7879b5db08ba555a3c75d44b40b817d859fe4fec358040dcd3c9151bc032
whisper,decoder,17,pos_unique,Raw,0.34324835828080974,69.92509433571935,1.1460817087603519,1.1460817087603519,1.0,1.0,sha256:b50e95836fad66d26b8e8579930a819baa9524c96ef7999dd251def26b0fd05c
whisper,decoder,17,pos_unique,Conditioning,-0.12917926681039052,97.42216787053536,1.5027835949788144,1.5027835949788144,1.0,1.0,sha256:b50e95836fad66d26b8e8579930a819baa9524c96ef7999dd251def26b0fd05c
whisper,decoder,17,unique_minus_shared,Raw,0.3924252336295214,66.89451106886904,1.1023382107597632,1.1023382107597632,1.0,1.0,sha256:39fd87c954f2bd9cdfefddf6f3d83091f76ddda7d227d9904a7fdfe63303bb6b
whisper,decoder,17,unique_minus_shared,Conditioning,0.03463696271458275,88.0150511894439,1.3895056936662455,1.3895056936662455,1.0,1.0,sha256:39fd87c954f2bd9cdfefddf6f3d83091f76ddda7d227d9904a7fdfe63303bb6b
whisper,decoder,18,neg_shared,Raw,0.34611783579227673,69.74995244352013,1.1435752401957735,1.1435752401957735,1.0,1.0,sha256:adf030c8d6e7a850bfdd40c5a0d59956b613f04cad5181705ebb8ea9e700dd9e
whisper,decoder,18,neg_shared,Conditioning,0.10115870081033214,84.1941024825521,1.3407768643412332,1.3407768643412332,1.0,1.0,sha256:adf030c8d6e7a850bfdd40c5a0d59956b613f04cad5181705ebb8ea9e700dd9e
whisper,decoder,18,pos_unique,Raw,0.49787623560734673,60.140407934167946,1.0021215142802098,1.0021215142802098,1.0,1.0,sha256:e77c03013db9e87d39cdbab023ebae7b39f0c5a4166c3e38a42125cf93378479
whisper,decoder,18,pos_unique,Conditioning,-0.06266370546448216,93.59271975241961,1.4578502706131788,1.4578502706131788,1.0,1.0,sha256:e77c03013db9e87d39cdbab023ebae7b39f0c5a4166c3e38a42125cf93378479
whisper,decoder,18,unique_minus_shared,Raw,0.5967939311197519,53.35937668770462,0.8980045334803871,0.8980045334803871,1.0,1.0,sha256:ee137a27ede67744e2bb0817ea7d427ddaf66884f82537dcf782a23be85248d9
whisper,decoder,18,unique_minus_shared,Conditioning,0.027220073603518004,88.44021200778622,1.3948332721812293,1.3948332721812293,1.0,1.0,sha256:ee137a27ede67744e2bb0817ea7d427ddaf66884f82537dcf782a23be85248d9
whisper,decoder,19,neg_shared,Raw,0.3172655749364166,71.502361206285,1.1685327779910815,1.1685327779910815,1.0,1.0,sha256:5989f68c88acb03f142be9852655c4282c64a5668342f7f8c1cb80962b4954f9
whisper,decoder,19,neg_shared,Conditioning,0.09488921529431728,84.55505648822992,1.3454447489673267,1.3454447489673267,1.0,1.0,sha256:5989f68c88acb03f142be9852655c4282c64a5668342f7f8c1cb80962b4954f9
whisper,decoder,19,pos_unique,Raw,0.41036537834382514,65.77221063745519,1.0859416393029377,1.0859416393029377,1.0,1.0,sha256:0b5b5c22490dc7ceb0dc93711d9a003a7d9d5e67774e412c333c50bfebd3a03f
whisper,decoder,19,pos_unique,Conditioning,-0.13612642309717432,97.82376051437119,1.5073993654151345,1.5073993654151345,1.0,1.0,sha256:0b5b5c22490dc7ceb0dc93711d9a003a7d9d5e67774e412c333c50bfebd3a03f
whisper,decoder,19,unique_minus_shared,Raw,0.5145128120918271,59.03510377256619,0.9853803519925552,0.9853803519925552,0.9999999403953552,1.0,sha256:313e235e11adc9b5f37f2fa0e830a252556a1a58bb0046766393583f52e6db41
whisper,decoder,19,unique_minus_shared,Conditioning,-0.02915911048995659,91.67093080835527,1.4346840134488832,1.4346840134488832,0.9999999403953552,1.0,sha256:313e235e11adc9b5f37f2fa0e830a252556a1a58bb0046766393583f52e6db41
whisper,decoder,20,neg_shared,Raw,0.2552564636217187,75.21121764840237,1.2204454410055239,1.2204454410055239,1.0,1.0,sha256:eeb6c4483ed6dfb41b3627536e126a59b65089486d56bc3e7221c5f90a1629d2
whisper,decoder,20,neg_shared,Conditioning,0.0822075784829609,85.2845312463127,1.3548375713526264,1.3548375713526264,1.0,1.0,sha256:eeb6c4483ed6dfb41b3627536e126a59b65089486d56bc3e7221c5f90a1629d2
whisper,decoder,20,pos_unique,Raw,0.3362569323381767,70.35101051603166,1.1521658461536337,1.1521658461536337,1.0,1.0,sha256:12be148bf1d2a4eaa20903ed65b1b709f9d93bd84b60849e85a17e1ab23d8675
whisper,decoder,20,pos_unique,Conditioning,-0.15545381812555542,98.94311715632229,1.5201669770029815,1.5201669770029815,1.0,1.0,sha256:12be148bf1d2a4eaa20903ed65b1b709f9d93bd84b60849e85a17e1ab23d8675
whisper,decoder,20,unique_minus_shared,Raw,0.4182631341391799,65.27501963920838,1.078644397026994,1.078644397026994,1.0,1.0,sha256:63ab8746bd0c0617291ebeeed318b90655a54b2ea0198a93993e8f9ae5148a5d
whisper,decoder,20,unique_minus_shared,Conditioning,-0.051792912594781824,92.96884363396302,1.4503743753616345,1.4503743753616345,1.0,1.0,sha256:63ab8746bd0c0617291ebeeed318b90655a54b2ea0198a93993e8f9ae5148a5d
whisper,decoder,21,neg_shared,Raw,0.25230599524227965,75.38598883454793,1.2228605866346305,1.2228605866346305,1.0,1.0,sha256:8e13d7fafb1c4b3f582d0f3f778c31fb9d0d0d0e6237ee0c37e7407ec1dc2cd2
whisper,decoder,21,neg_shared,Conditioning,0.10343976022794917,84.06271808990864,1.3390744879852852,1.3390744879852852,1.0,1.0,sha256:8e13d7fafb1c4b3f582d0f3f778c31fb9d0d0d0e6237ee0c37e7407ec1dc2cd2
whisper,decoder,21,pos_unique,Raw,0.2894766565207566,73.17337318894792,1.1920766264685312,1.1920766264685312,1.0,1.0,sha256:e250150e109756047b3d7f2cc48369321d653925e40d55fc30a68161f98ec036
whisper,decoder,21,pos_unique,Conditioning,-0.15466905268022818,98.89760290447072,1.519650651226973,1.519650651226973,1.0,1.0,sha256:e250150e109756047b3d7f2cc48369321d653925e40d55fc30a68161f98ec036
whisper,decoder,21,unique_minus_shared,Raw,0.38309818885474434,67.47427585932428,1.1107671342105243,1.1107671342105243,1.0,1.0,sha256:1b6e0ee7af2f4a100b127578a60df3fb314adf972c5782bfd04f9b9bb80de2a8
whisper,decoder,21,unique_minus_shared,Conditioning,-0.03622458137358388,92.07596981787322,1.4396003497147802,1.4396003497147802,1.0,1.0,sha256:1b6e0ee7af2f4a100b127578a60df3fb314adf972c5782bfd04f9b9bb80de2a8
whisper,decoder,22,neg_shared,Raw,-0.07987931692697794,94.58162890513117,1.4696117281152694,1.4696117281152694,1.0,1.0,sha256:1f086645a414d6192717090a92a8631d591fac3582c0759072d67e7976710b68
whisper,decoder,22,neg_shared,Conditioning,-0.04959923534021387,92.84299333273482,1.448861093493928,1.448861093493928,1.0,1.0,sha256:1f086645a414d6192717090a92a8631d591fac3582c0759072d67e7976710b68
whisper,decoder,22,pos_unique,Raw,0.28512798771123415,73.4335008232514,1.195719041807925,1.195719041807925,1.0,1.0,sha256:b4f6df649b4fedccdf195da582a6066d4f848d6c45cc39d759b6c52229b1d687
whisper,decoder,22,pos_unique,Conditioning,-0.1553149112718326,98.93506052471307,1.5200755984187748,1.5200755984187748,1.0,1.0,sha256:b4f6df649b4fedccdf195da582a6066d4f848d6c45cc39d759b6c52229b1d687
whisper,decoder,22,unique_minus_shared,Raw,0.14513272602511257,81.65503486754854,1.307568182994311,1.307568182994311,1.0,1.0,sha256:a17021d79cb13f9333879e41c4f4213ac612cc1ab40e145dba4d5db7aaef1cdb
whisper,decoder,22,unique_minus_shared,Conditioning,-0.14489618267903462,98.33126740569654,1.5132059907981261,1.5132059907981261,1.0,1.0,sha256:a17021d79cb13f9333879e41c4f4213ac612cc1ab40e145dba4d5db7aaef1cdb
whisper,decoder,23,neg_shared,Raw,0.23255681756109736,76.55235083423796,1.238905308984516,1.238905308984516,1.0,1.0,sha256:cf12f5a76273ce751914c06d1585822dfc2d594b683eef0bd750a4d2af9fcf4e
whisper,decoder,23,neg_shared,Conditioning,0.0953180977873853,84.5303714432205,1.3451259436117655,1.3451259436117655,1.0,1.0,sha256:cf12f5a76273ce751914c06d1585822dfc2d594b683eef0bd750a4d2af9fcf4e
whisper,decoder,23,pos_unique,Raw,0.2649365373711413,74.63681812666826,1.21248790603098,1.21248790603098,1.0,1.0,sha256:800512e313b0919278e77da267866125517d357c6be801ab6ad21b44bfedbce2
whisper,decoder,23,pos_unique,Conditioning,-0.12292467590278933,97.06092417655746,1.4986158109466388,1.4986158109466388,1.0,1.0,sha256:800512e313b0919278e77da267866125517d357c6be801ab6ad21b44bfedbce2
whisper,decoder,23,unique_minus_shared,Raw,0.35178092674137873,69.40371670015527,1.1386123790235738,1.1386123790235738,1.0,1.0,sha256:902ee661de12b74da335df8dd1fce5a2e4c46fc8272f77eb6f85f2b8f18eccd6
whisper,decoder,23,unique_minus_shared,Conditioning,-0.019520798917287127,91.11853043651992,1.4279501395297578,1.4279501395297578,1.0,1.0,sha256:902ee661de12b74da335df8dd1fce5a2e4c46fc8272f77eb6f85f2b8f18eccd6
whisper,decoder,24,neg_shared,Raw,-0.1771331904223133,100.2028205761907,1.5343618790529379,1.5343618790529379,1.0,1.0,sha256:5b2b9a6df61b89b143e3f8e286da71baea9e2888b7eb66f0c743970b0469813d
whisper,decoder,24,neg_shared,Conditioning,-0.0380252759303168,92.17921320284508,1.440850633100763,1.440850633100763,1.0,1.0000000000000002,sha256:5b2b9a6df61b89b143e3f8e286da71baea9e2888b7eb66f0c743970b0469813d
whisper,decoder,24,pos_unique,Raw,0.3262001640866265,70.96169757406373,1.160861607273233,1.160861607273233,1.0,1.0,sha256:b40b29af2de4a0e7a1e762cfabd395c0fb63ba82bda6bed966567efc1de0df92
